date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:17	99146/99146	---M-Z	200	added ('OK')	text/css	etag:W/%22af4a535452b5fba1f862449282be9389%22	https://static.parastorage.com/services/pro-gallery-tpa/1.125.0/WixProGalleryViewerWidget.min.css	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.parastorage.com/services/pro-gallery-tpa/1.125.0/WixProGalleryViewerWidget.min.css	(from https://www.virtualstaffing.net/careers)
15:22:17	2027/2027	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2007:22:50%20GMT	https://static.wixstatic.com/media/1f031c_5e22e45e595d4efc94a3011ce90d14d9f000.jpg/v1/fill/w_134,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1f031c_5e22e45e595d4efc94a3011ce90d14d9f000.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_5e22e45e595d4efc94a3011ce90d14d9f000.jpg/v1/fill/w_134,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/1f031c_5e22e45e595d4efc94a3011ce90d14d9f000.5	(from https://www.virtualstaffing.net/careers)
15:22:17	31669/31669	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2021:59:28%20GMT	https://static.wixstatic.com/media/1f031c_a4abde34ad7749008b3de3b66069f072~mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_a4abde34ad7749008b3de3b66069f072~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_a4abde34ad7749008b3de3b66069f072_mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_a4abde34ad7749008b3de3b66069f072_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:18	43242/43242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2021:59:28%20GMT	https://static.wixstatic.com/media/1f031c_ad0f91415b3344cb916517c00ca8badf~mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_ad0f91415b3344cb916517c00ca8badf~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_ad0f91415b3344cb916517c00ca8badf_mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_ad0f91415b3344cb916517c00ca8badf_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:18	50049/50049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_42abeaf7dcdb48debb9a64e56b766c46~mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_42abeaf7dcdb48debb9a64e56b766c46~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_42abeaf7dcdb48debb9a64e56b766c46_mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_42abeaf7dcdb48debb9a64e56b766c46_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:19	33263/33263	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2021:59:28%20GMT	https://static.wixstatic.com/media/1f031c_3c896df41a1546aca3da3659126cb5fe~mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_3c896df41a1546aca3da3659126cb5fe~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_3c896df41a1546aca3da3659126cb5fe_mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_3c896df41a1546aca3da3659126cb5fe_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:19	37280/37280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_8b6b12cd1cf9470085eb73dbb84783b9~mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_8b6b12cd1cf9470085eb73dbb84783b9~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_8b6b12cd1cf9470085eb73dbb84783b9_mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_8b6b12cd1cf9470085eb73dbb84783b9_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:20	180676/180676	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Mar%202023%2021:59:28%20GMT	https://static.wixstatic.com/media/1f031c_645026226b7b4340994b67710646086f~mv2.png/v1/fill/w_358,h_278,q_90/1f031c_645026226b7b4340994b67710646086f~mv2.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_645026226b7b4340994b67710646086f_mv2.png/v1/fill/w_358,h_278,q_90/1f031c_645026226b7b4340994b67710646086f_mv2.png	(from https://www.virtualstaffing.net/careers)
15:22:20	37310/37310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_f10be332caec42ca90b58b1f94354d10~mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_f10be332caec42ca90b58b1f94354d10~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_f10be332caec42ca90b58b1f94354d10_mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_f10be332caec42ca90b58b1f94354d10_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:20	41128/41128	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_2a7cfcdaa9cf4857941f84cd281c6505~mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_2a7cfcdaa9cf4857941f84cd281c6505~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_2a7cfcdaa9cf4857941f84cd281c6505_mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_2a7cfcdaa9cf4857941f84cd281c6505_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:21	37422/37422	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_ca3106271e5645a7a2ac9c2eee563e87~mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_ca3106271e5645a7a2ac9c2eee563e87~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_ca3106271e5645a7a2ac9c2eee563e87_mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_ca3106271e5645a7a2ac9c2eee563e87_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:21	36551/36551	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Mar%202023%2021:59:28%20GMT	https://static.wixstatic.com/media/1f031c_ea679c7f8d7546ef98f7b27b2b71a265~mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_ea679c7f8d7546ef98f7b27b2b71a265~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_ea679c7f8d7546ef98f7b27b2b71a265_mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_ea679c7f8d7546ef98f7b27b2b71a265_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:22	36532/36532	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2022:55:11%20GMT	https://static.wixstatic.com/media/1f031c_04510102a27944df9576bba5ad930a05~mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_04510102a27944df9576bba5ad930a05~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_04510102a27944df9576bba5ad930a05_mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_04510102a27944df9576bba5ad930a05_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:22	25049/25049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:04%20GMT	https://static.wixstatic.com/media/1f031c_872c3b5d0aa844369bdb6962f78022ff~mv2.jpg/v1/fill/w_358,h_184,q_90/1f031c_872c3b5d0aa844369bdb6962f78022ff~mv2.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_872c3b5d0aa844369bdb6962f78022ff_mv2.jpg/v1/fill/w_358,h_184,q_90/1f031c_872c3b5d0aa844369bdb6962f78022ff_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:22	24462/24462	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_14123b1419f1465394943e36d4b636ce~mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_14123b1419f1465394943e36d4b636ce~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_14123b1419f1465394943e36d4b636ce_mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_14123b1419f1465394943e36d4b636ce_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:23	33886/33886	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_483150ef41d04c58b8c3602a4c414a13~mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_483150ef41d04c58b8c3602a4c414a13~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_483150ef41d04c58b8c3602a4c414a13_mv2.jpeg/v1/fill/w_358,h_278,q_90/1f031c_483150ef41d04c58b8c3602a4c414a13_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:23	38207/38207	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2022:55:11%20GMT	https://static.wixstatic.com/media/1f031c_3990a85a698f41a89c4a3f715c6e1692~mv2.jpg/v1/fill/w_358,h_278,q_90/1f031c_3990a85a698f41a89c4a3f715c6e1692~mv2.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_3990a85a698f41a89c4a3f715c6e1692_mv2.jpg/v1/fill/w_358,h_278,q_90/1f031c_3990a85a698f41a89c4a3f715c6e1692_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:24	25037/25037	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2022:55:11%20GMT	https://static.wixstatic.com/media/1f031c_542f1b372e574ab7bd9aa9ff68959651~mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_542f1b372e574ab7bd9aa9ff68959651~mv2.jpeg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_542f1b372e574ab7bd9aa9ff68959651_mv2.jpeg/v1/fill/w_358,h_184,q_90/1f031c_542f1b372e574ab7bd9aa9ff68959651_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:24	40057/40057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2001:52:03%20GMT	https://static.wixstatic.com/media/1f031c_8c4447966be1467888bd935d9ae10684~mv2.jpg/v1/fill/w_449,h_231,q_90/1f031c_8c4447966be1467888bd935d9ae10684~mv2.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_8c4447966be1467888bd935d9ae10684_mv2.jpg/v1/fill/w_449,h_231,q_90/1f031c_8c4447966be1467888bd935d9ae10684_mv2.jpg	(from https://www.virtualstaffing.net/careers)
15:22:25	51265/51265	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:22:58%20GMT	https://static.wixstatic.com/media/1f031c_d92ddfbfaabc422796ad92f2ca7e91d4~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1%20copy.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_d92ddfbfaabc422796ad92f2ca7e91d4_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1%20copy.png	(from https://www.virtualstaffing.net/careers)
15:22:26	143757/143757	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:22:58%20GMT	https://static.wixstatic.com/media/1f031c_e7d4e297ac17434ca645c6a275fa2900~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_e7d4e297ac17434ca645c6a275fa2900_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1.png	(from https://www.virtualstaffing.net/careers)
15:22:26	43679/43679	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:22:59%20GMT	https://static.wixstatic.com/media/1f031c_4d1f4895c0674a95bbcb3ef441614637~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2%20copy.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_4d1f4895c0674a95bbcb3ef441614637_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2%20copy.png	(from https://www.virtualstaffing.net/careers)
15:22:27	114084/114084	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:00%20GMT	https://static.wixstatic.com/media/1f031c_df5d92158b774e2898514479e5470bbf~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_df5d92158b774e2898514479e5470bbf_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/2.png	(from https://www.virtualstaffing.net/careers)
15:22:28	42804/42804	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:01%20GMT	https://static.wixstatic.com/media/1f031c_d19cba94f51a4aff9c1dbfe4ddf3bd2a~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/3%20copy.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_d19cba94f51a4aff9c1dbfe4ddf3bd2a_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/3%20copy.png	(from https://www.virtualstaffing.net/careers)
15:22:28	146996/146996	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:01%20GMT	https://static.wixstatic.com/media/1f031c_1aa4940ab4f040d498b6cea3aa9613ec~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/3.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_1aa4940ab4f040d498b6cea3aa9613ec_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/3.png	(from https://www.virtualstaffing.net/careers)
15:22:29	53145/53145	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:02%20GMT	https://static.wixstatic.com/media/1f031c_1b45fd53c99e4de6a9e4061432b22bf4~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/4%20copy.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_1b45fd53c99e4de6a9e4061432b22bf4_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/4%20copy.png	(from https://www.virtualstaffing.net/careers)
15:22:30	147073/147073	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:03%20GMT	https://static.wixstatic.com/media/1f031c_5aa8c07fdfa94a36aa260d8c11d01b0a~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/4.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_5aa8c07fdfa94a36aa260d8c11d01b0a_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/4.png	(from https://www.virtualstaffing.net/careers)
15:22:30	67029/67029	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:03%20GMT	https://static.wixstatic.com/media/1f031c_d0b58c5e3fd449baa638a9adc2a8549b~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/5%20copy.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_d0b58c5e3fd449baa638a9adc2a8549b_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/5%20copy.png	(from https://www.virtualstaffing.net/careers)
15:22:31	184777/184777	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:04%20GMT	https://static.wixstatic.com/media/1f031c_94a2698a0784422bafdc22427f079990~mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/5.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_94a2698a0784422bafdc22427f079990_mv2.png/v1/fill/w_249,h_364,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/5.png	(from https://www.virtualstaffing.net/careers)
15:22:31	1732/1732	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2007:23:04%20GMT	https://static.wixstatic.com/media/11062b_b305582aff90443a8d70d01dad370a6af000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/11062b_b305582aff90443a8d70d01dad370a6af000.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/11062b_b305582aff90443a8d70d01dad370a6af000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/11062b_b305582aff90443a8d70d01dad370a6af000.7	(from https://www.virtualstaffing.net/careers)
15:22:31	5726/5726	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:04%20GMT	https://static.wixstatic.com/media/1f031c_4f17ae4cf7e54c7f8dd8913e53d27181~mv2.png/v1/fill/w_63,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/events.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_4f17ae4cf7e54c7f8dd8913e53d27181_mv2.png/v1/fill/w_63,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/events.png	(from https://www.virtualstaffing.net/careers)
15:22:32	43018/43018	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:05%20GMT	https://static.wixstatic.com/media/1f031c_14c77e50cd504c999db60fb743a67fc3~mv2.png/v1/fill/w_121,h_121,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/grid.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_14c77e50cd504c999db60fb743a67fc3_mv2.png/v1/fill/w_121,h_121,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/grid.png	(from https://www.virtualstaffing.net/careers)
15:22:32	1072/1072	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2007:23:05%20GMT	https://static.wixstatic.com/media/1f031c_d8c746827d9e48f5be85f0233ea4e382~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/lindsay-circle_edited.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_d8c746827d9e48f5be85f0233ea4e382_mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/lindsay-circle_edited.jpg	(from https://www.virtualstaffing.net/careers)
15:22:32	1942/1942	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2007:23:06%20GMT	https://static.wixstatic.com/media/1f031c_dc9004b6aec948c5a431c53c538ee9ee~mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/1f031c_dc9004b6aec948c5a431c53c538ee9ee~mv2.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_dc9004b6aec948c5a431c53c538ee9ee_mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/1f031c_dc9004b6aec948c5a431c53c538ee9ee_mv2.7	(from https://www.virtualstaffing.net/careers)
15:22:32	1235/1235	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2007:23:05%20GMT	https://static.wixstatic.com/media/1f031c_74aaf3087fea4df39278b508c26993bf~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/FFDEFA6A-8BA9-4543-AE6C-0749783EDF75-cir.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_74aaf3087fea4df39278b508c26993bf_mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/FFDEFA6A-8BA9-4543-AE6C-0749783EDF75-cir.7c.d	(from https://www.virtualstaffing.net/careers)
15:22:33	1184/1184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2007:23:06%20GMT	https://static.wixstatic.com/media/1f031c_bbd97068c4d44e8a932c67b6a0f6f2dc~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/diane-cover-circle_edited.jpg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_bbd97068c4d44e8a932c67b6a0f6f2dc_mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/diane-cover-circle_edited.jpg	(from https://www.virtualstaffing.net/careers)
15:22:34	40949/40949	---M--	200	added ('OK')	image/png	etag:%22d6793e194624ea8a9de511b9e7c63bf0%22	https://static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.d2412ec4.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.d2412ec4.png	(from https://www.virtualstaffing.net/contactus)
15:22:35	1144/1144	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:08%20GMT	https://static.wixstatic.com/media/1f031c_51e89733629948ee890a958621509d17~mv2.png/v1/fill/w_49,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1f031c_51e89733629948ee890a958621509d17~mv2.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_51e89733629948ee890a958621509d17_mv2.png/v1/fill/w_49,h_20,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/1f031c_51e89733629948ee890a958621509d17_mv2.8	(from https://www.virtualstaffing.net/contactus)
15:22:35	4268/4268	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:08%20GMT	https://static.wixstatic.com/media/1f031c_b9bade7b0cbb44d9945bdc29641c9a9d~mv2.png/v1/fill/w_116,h_37,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/HIPPA.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_b9bade7b0cbb44d9945bdc29641c9a9d_mv2.png/v1/fill/w_116,h_37,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/HIPPA.png	(from https://www.virtualstaffing.net/healthcare)
15:22:35	4691/4691	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:08%20GMT	https://static.wixstatic.com/media/1f031c_642ef48c33fe4ce5b857a53a0ef1a2cb~mv2.png/v1/fill/w_49,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1f031c_642ef48c33fe4ce5b857a53a0ef1a2cb~mv2.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_642ef48c33fe4ce5b857a53a0ef1a2cb_mv2.png/v1/fill/w_49,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/1f031c_642ef48c33fe4ce5b857a53a0ef1a2cb_mv2.8	(from https://www.virtualstaffing.net/healthcare)
15:22:35	3229/3229	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:08%20GMT	https://static.wixstatic.com/media/1f031c_ee736db585ff4b9385ef3f279bb7be3b~mv2.png/v1/fill/w_125,h_38,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/PCI.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_ee736db585ff4b9385ef3f279bb7be3b_mv2.png/v1/fill/w_125,h_38,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/PCI.png	(from https://www.virtualstaffing.net/healthcare)
15:22:36	5258/5258	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:09%20GMT	https://static.wixstatic.com/media/1f031c_d0dabed78c1949b88d85223a55f1b783~mv2.png/v1/fill/w_73,h_66,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/SOC.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_d0dabed78c1949b88d85223a55f1b783_mv2.png/v1/fill/w_73,h_66,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/SOC.png	(from https://www.virtualstaffing.net/healthcare)
15:22:36	1745/1745	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:09%20GMT	https://static.wixstatic.com/media/1f031c_82a1ed039a554834bbccb991fa42b3ab~mv2.png/v1/fill/w_53,h_11,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/advanced%20md%20logo.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_82a1ed039a554834bbccb991fa42b3ab_mv2.png/v1/fill/w_53,h_11,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/advanced%20md%20logo.png	(from https://www.virtualstaffing.net/healthcare)
